pathway_id,step_id,substrate_smiles,product,product_smiles,"initial PFAS concentration
(μM)",pH,"temperature
(℃)",system,UV(nm),organic matter content（％）,cation exchange capacity（cmol/kg）,TP(mg/g),TN(mg/g),TOC(mg/g),moisture content(％),TTS(g/L),sludge_volume(mL),DO(mg/L),reaction time(d)
1:4 FTCA,,C(C(=O)[O-])C(F)(F)F,,C(C(=O)[O-])(C(F)(F)F)O,3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(CC(F)(F)F)C=O,,C(CC(F)(F)F)C(=O)[O-],3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(=C\C(F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(F)(F)F,3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(=O)C(F)(F)F,,C(=O)(C(F)(F)F)[O-],3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(C(CC(F)(F)F)O)C(=O)[O-],,C(C(=O)CC(F)(F)F)C(=O)[O-],3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(CC(=O)[O-])CC(F)(F)F,,C(C(CC(F)(F)F)O)C(=O)[O-],3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
1:4 FTCA,,C(C(=O)C(F)(F)F)C(=O)[O-],,C(=O)(C(F)(F)F)[O-],3.2,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
2-(perfluoroethoxy)acetic acid (E7),,C(=O)(C(O)OC(C(F)(F)F)(F)F)[O-],,C(C(F)(F)O)(F)(F)F,50,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(perfluoroethoxy)acetic acid (E7),,C(C(F)(F)O)(F)(F)F,,C(=O)(C(F)(F)F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(perfluoroethoxy)acetic acid (E7),,C(C(=O)[O-])OC(C(F)(F)F)(F)F,,C(=O)(C(O)OC(C(F)(F)F)(F)F)[O-],50,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(perfluoroethoxy)acetic acid (E7),,C(=O)(C(O)OC(C(F)(F)F)(F)F)[O-],,C(=O)(C(=O)[O-])[O-],50,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(perfluoroethoxy)acetic acid (E7),,C(C(F)(F)O)(F)(F)F,,[F-],50,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(trifluoromethoxy)acetic acid (E1),,C(=O)(C(O)OC(F)(F)F)[O-],,C(=O)(C(=O)[O-])[O-],100,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(trifluoromethoxy)acetic acid (E1),,C(F)(F)(F)O,,[F-],100,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(trifluoromethoxy)acetic acid (E1),,C(=O)(C(O)OC(F)(F)F)[O-],,C(F)(F)(F)O,100,,20,biotransformation,,,,,,,,4.4,50,3,28
2-(trifluoromethoxy)acetic acid (E1),,C(C(=O)[O-])OC(F)(F)F,,C(=O)(C(O)OC(F)(F)F)[O-],100,,20,biotransformation,,,,,,,,4.4,50,3,28
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)O)O,,F,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F)O,,F,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C(/F)\F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C(/F)\F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)O)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,C(C(=O)O)C(F)(F)F,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)O)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"3,3,3-trifluoropropionic acid (C3a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
3-(trifluoromethoxy)propanoic acid (E5),,C(C(=O)[O-])C(O)OC(F)(F)F,,C(C(=O)[O-])C(=O)[O-],100,,20,biotransformation,,,,,,,,4.4,50,3,7
3-(trifluoromethoxy)propanoic acid (E5),,C(F)(F)(F)O,,[F-],100,,20,biotransformation,,,,,,,,4.4,50,3,7
3-(trifluoromethoxy)propanoic acid (E5),,C(COC(F)(F)F)C(=O)[O-],,C(C(=O)[O-])C(O)OC(F)(F)F,100,,20,biotransformation,,,,,,,,4.4,50,3,7
3-(trifluoromethoxy)propanoic acid (E5),,C(C(=O)[O-])C(O)OC(F)(F)F,,C(F)(F)(F)O,100,,20,biotransformation,,,,,,,,4.4,50,3,7
3:3 FTCA,,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)[O-],,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(F)(F)F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)[O-])(C(C(F)(F)F)(F)F)O,,C(=O)C(C(F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,,C(C(=O)C(C(F)(F)F)(F)F)C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],,C(CC(C(F)(F)F)(F)F)C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(CC(C(F)(F)F)(F)F)C(=O)[O-],,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=O)C(C(C(F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=O)C(C(F)(F)F)(F)F,,C(C(=O)[O-])C(C(F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)[O-])(C(C(C(F)(F)F)(F)F)(F)F)O,,C(=O)C(C(C(F)(F)F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)[O-])C(C(F)(F)F)(F)F,,C(C(=O)[O-])(C(C(F)(F)F)(F)F)O,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)[O-])(C(C(C(F)(F)F)(F)F)(F)F)O,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(=O)C(C(F)(F)F)(F)F,,C(=O)(C(C(F)(F)F)(F)F)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(CC(C(F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(=O)C(C(F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(F)(F)F)(F)F)[O-],2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C=O)C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
3:3 FTCA,,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,,C(=O)C(C(F)(F)F)(F)F,2.07,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
"4,5,5-trifluoropent-4-enoic acid",,C(CC(=O)[O-])/C(=C(/F)\F)/F,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC/C(=C(\F)/F)/F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(F)(F)O)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(=O)F)F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/C(=C(/F)\F)/F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(/C(=C(\F)/F)/F)O)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C(=C(\F)/F)/F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(F)(F)O)F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(/C(=C(\F)/F)/F)O)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C(=C(\F)/F)/F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(=O)F)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(=O)[O-])F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC/C(=C(\F)/F)/F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/C(=C(/F)\F)/F)O,50,,20,biotransformation,,,,,,,,4.4,50,3,3
"4,5,5-trifluoropent-4-enoic acid",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(F)(F)O)F)O,,F,50,,20,biotransformation,,,,,,,,4.4,50,3,3
4:2 FTS,,C(C(=O)[O-])(C(C(F)(F)F)(F)F)O,,C(=O)C(C(F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CS(=O)(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=C\S(=O)(=O)[O-])/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CC(C(F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(C(C(F)(F)F)(F)F)O)C(=O)[O-],,C(C(=O)C(C(F)(F)F)(F)F)C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])(C(C(C(F)(F)F)(F)F)(F)F)O,,C(=O)C(C(C(F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C=O)C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,,C(C(=O)[O-])(C(C(C(F)(F)F)(F)F)(F)F)O,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C=O)C(C(F)(F)F)(F)F,,C(C(=O)[O-])C(C(F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=O)C(C(C(F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CC(C(F)(F)F)(F)F)C(=O)[O-],,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=O)C(C(F)(F)F)(F)F,,C(=O)(C(C(F)(F)F)(F)F)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)C(C(F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(F)(F)F)(F)F)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(CS(=O)(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],,C(C(C(C(F)(F)F)(F)F)O)C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)S(=O)(=O)[O-],,C(C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,,C(C=O)C(C(F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)[O-],,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],,C(CC(C(F)(F)F)(F)F)C(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(F)(F)F)(F)F)(F)F,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(C(=O)[O-])C(C(F)(F)F)(F)F,,C(C(=O)[O-])(C(C(F)(F)F)(F)F)O,1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FTS,,C(=C\S(=O)(=O)[O-])/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)S(=O)(=O)[O-],1.43,7.7,20,biotransformation,,,,,,,,0.88,30,0,4
4:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 FtTAoS,,C(CS(=O)(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)O,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 FtTAoS,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 FtTAoS,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)O,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.005,,30,biotransformation,,,,,,,,,,,60
4:2 monoPAP,,C(COP(=O)(O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(CO)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.5,7,30,biotransformation,,,,,,,,,,,92
"5,5,5-trifluoropentanoic acid (C5a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(F)(F)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(CC(F)(F)F)O)O,50,7,20,biotransformation,,,,,,,,4.4,50,3,3
"5,5,5-trifluoropentanoic acid (C5a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(CC(F)(F)F)O)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC(F)(F)F)O,50,7,20,biotransformation,,,,,,,,4.4,50,3,3
"5,5,5-trifluoropentanoic acid (C5a)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC(F)(F)F)O,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F)O,50,7,20,biotransformation,,,,,,,,4.4,50,3,3
